page_date,category,title,readings_text,body,prayer,image_path,reading_links_json
2026-05-18,成为祝福,5月18日：智慧介入的大能,撒母耳记上24-25章、约翰福音18:1-27、诗篇68:1-18,"拿八傲慢无礼的话语激怒了大卫，几乎给他的全家带来灭顶之灾。但他的妻子亚比该却选择挺身而出。她本可以保持沉默，因为介入并非自己的本分。然而，她却勇敢地采取了行动。

她以谦卑、明辨和适时的言语，平息了大卫的怒火，化解了一场危机。她的智慧消弭了灾祸，挽救了众多生命。当我们面对类似时刻时，我们应当持守怎样的心志呢？

要快听、慢说。当与心怀不悦的人沟通时，请放下自我，认真聆听言语背后的心声。体恤别人比争辩输赢更为重要。当我们愿意为了和睦而作出调整时，往往会带来更好的解决之道。愿我们像亚比该一样，无论往何处去，都能成为上帝使人和好的器皿。",主耶稣，求祢教导我在开口前先静默祈祷。求祢以谦卑和智慧充满我心。愿我在每一个处境中，都能传递祢的平安。阿们。,/static/images/picture4.jpg,"[{""text"": ""撒母耳记上 24章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/24.htm""}, {""text"": ""撒母耳记上 25章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/25.htm""}, {""text"": ""约翰福音 18:1-27"", ""url"": ""https://www.wordproject.org/bibles/gb/43/18.htm""}, {""text"": ""诗篇 68:1-18"", ""url"": ""https://www.wordproject.org/bibles/gb/19/68.htm""}]"
2026-05-19,成为祝福,5月19日：你灵魂何其宝贵,撒母耳记上26-28章、约翰福音18:28-19:16a、诗篇68:19-35,"耶稣的话语揭示了灵魂的珍贵价值。祂来，是为了“寻找”并“拯救”。这意味着你的灵魂值得被追寻，也值得被救赎。圣经其他地方也提到，撒旦同样在觊觎我们的灵魂。上帝要赐予我们生命，而仇敌却要毁灭我们。我们的灵魂应当是何等宝贵，竟引得上帝与魔鬼如此关注！

你内心或许有个声音在说：“我无足轻重”、“我是个累赘”或“我一文不值”。这些都是来自仇敌的谎言。倘若上帝愿意付出如此重价来寻找、追寻我们，那么祂看你为值得守护的珍宝。你在耶稣眼中的价值，已由祂对你的追寻所印证。

上帝的爱并不止于拯救我们。祂拯救我们，是要我们参与祂的工作。我们这些已经得救的人，如今成为祂国度事工的器皿。愿基督借着我们延续祂寻找和拯救的工作。",主耶稣，感谢祢在我迷失时寻找我。求祢止息那低语我“无足轻重”的声音，帮助我透过祢的眼光来看自己。愿我能延续祢救赎的工作。阿们。,/static/images/picture4.jpg,"[{""text"": ""撒母耳记上 26章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/26.htm""}, {""text"": ""撒母耳记上 27章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/27.htm""}, {""text"": ""撒母耳记上 28章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/28.htm""}, {""text"": ""约翰福音 18:28-19:16a"", ""url"": ""https://www.wordproject.org/bibles/gb/43/18.htm""}, {""text"": ""诗篇 68:19-35"", ""url"": ""https://www.wordproject.org/bibles/gb/19/68.htm""}]"
2026-05-20,成为祝福,5月20日：活在祂已成之工里,撒母耳记上29-31章、约翰福音19:16b-42、诗篇69:1-18,"我们能祝福他人的最佳方式之一，就是引导他们转向耶稣已成之工。借着基督的生、死与复活，我们的未来已经得着保障。上帝诚然为我们付上了一切的代价。

我们身边有许多人正被内疚、羞耻与绝望的重担所压垮。当我们把目光定睛在救主所成就的一切时，我们便能专注于祂的信实，而非自己的过犯。

在实际生活中，这意味着我们要提醒自己与他人：“我们无需竭力赚取上帝的接纳，耶稣已成就了一切”。我们可以在祂无条件的爱中安息。无需靠表现换取接纳，也无需试图赚取基督已为我们成就的救恩。我们的身份乃在基督里寻见。不是我们选择了祂，是祂拣选了我们。一切都已成就了，因此我们得以自由。愿这真理为困乏的心灵带来平安，为疲惫的灵魂赐下安息。",主耶稣，感谢祢在十字架上成就的救恩。我选择安息于祢为我所做的一切。求祢帮助我活在这真理中，并引导他人也归向祢。阿们。,/static/images/picture4.jpg,"[{""text"": ""撒母耳记上 29章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/29.htm""}, {""text"": ""撒母耳记上 30章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/30.htm""}, {""text"": ""撒母耳记上 31章"", ""url"": ""https://www.wordproject.org/bibles/gb/09/31.htm""}, {""text"": ""约翰福音 19:16b-42"", ""url"": ""https://www.wordproject.org/bibles/gb/43/19.htm""}, {""text"": ""诗篇 69:1-18"", ""url"": ""https://www.wordproject.org/bibles/gb/19/69.htm""}]"
2026-05-21,全心爱主,5月21日：耶稣——我们的安慰者,撒母耳记下1-2章、约翰福音20:1-23、诗篇69:19-36,"抹大拉的马利亚站在空墓穴外哭泣。在悲痛中，她为基督遗体的失踪而焦虑不安。就在这时，耶稣走近她。祂温柔地呼唤她的名字。刹那间，她的绝望化为无尽的喜乐。

如今，我们的主耶稣仍是那将绝望化为喜乐的安慰者。祂不会漠视我们的眼泪，也不会在痛苦中离弃我们。祂渴望亲近我们，亲自向我们的心灵说话。然而，我们有时却转向别处寻求安慰，而非首先来到上帝面前。

上帝的安慰，是那超越人所能理解的平安。那是一种超自然、属天的安慰，在患难与悲伤中托住我们。当你在眼泪与忧伤中向祂呼求时，你必会经历祂的同在与亲近；祂的安慰也必医治你的心灵。",主耶稣，感谢祢在我忧伤时亲近我。求祢用祢的同在安慰我，医治我心灵。我需要祢，我的主。我需要祢。阿们。,/static/images/picture1.jpg,"[{""text"": ""撒母耳记下 1章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/1.htm""}, {""text"": ""撒母耳记下 2章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/2.htm""}, {""text"": ""约翰福音 20:1-23"", ""url"": ""https://www.wordproject.org/bibles/gb/43/20.htm""}, {""text"": ""诗篇 69:19-36"", ""url"": ""https://www.wordproject.org/bibles/gb/19/69.htm""}]"
2026-05-22,全心爱主,5月22日：选择信靠那看不见的上帝,撒母耳记下3-4章、约翰福音20:24-31、诗篇70篇,"多马深爱耶稣。然而，当其他门徒说他们看见了复活的基督时，他却不肯相信。尽管耶稣早已告诉他们自己三天后必复活，多马仍想要亲眼见证。我们有时也像多马一样。

有些时刻，圣经中的某些真理确实难以接受。我们总想在相信之前，先得到确据和可见的保证。但这并非信心之道。信心呼召我们相信上帝所宣告的，即便我们的眼睛尚未得见印证。

我们大多数人终其一生都无法用肉眼看见耶稣，但仍然被呼召要全心全意爱祂。那没有看见就信的人是有福的。愿我们继续信靠祂，凭祂的话语坚定信心，即使在没有眼见的时候也不动摇。",主耶稣，求祢帮助我在看不见的时侯仍信靠祢。坚固我的信心，让我能深信祢的话语，并全心全意爱祢。阿们。,/static/images/picture1.jpg,"[{""text"": ""撒母耳记下 3章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/3.htm""}, {""text"": ""撒母耳记下 4章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/4.htm""}, {""text"": ""约翰福音 20:24-31"", ""url"": ""https://www.wordproject.org/bibles/gb/43/20.htm""}, {""text"": ""诗篇 70篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/70.htm""}]"
2026-05-23,全心爱主,5月23日：上帝是深渊之处的磐石,撒母耳记下5-6章、约翰福音21章、诗篇71篇,"诗篇71篇是一位历经压力、逼迫与深陷软弱之人的祈祷。诗人呼求：“求祢作我常住的磐石，祢已经命定要救我”。有时，上帝允许我们坠入深渊之底，为的是让我们在那低谷之处与祂相遇。上帝就是那深渊之处的磐石。

上帝甚至在我们最卑微的时刻也同在。我们大多宁愿身处山顶，而非跌入谷底。但圣经反复向我们显明，上帝最有力的工作往往是在深渊之处成就的。约瑟从坑中与牢狱走向命定；摩西从失败走向呼召；大卫从山洞走向王位；彼得从不认主到成为基督建立教会的磐石。

请相信，你今日所经历的深渊之底，正是你与上帝相遇之地。",天父，当我周遭的一切仿佛都崩溃时，求祢帮助我记得祢是我的磐石和避难所。求祢教导我，不仅在巅峰时信靠祢，在低谷中也能如此。愿我的软弱引领我更深地信靠祢。阿们。,/static/images/picture1.jpg,"[{""text"": ""撒母耳记下 5章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/5.htm""}, {""text"": ""撒母耳记下 6章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/6.htm""}, {""text"": ""约翰福音 21章"", ""url"": ""https://www.wordproject.org/bibles/gb/43/21.htm""}, {""text"": ""诗篇 71篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/71.htm""}]"
2026-05-24,全心爱主,5月24日：复兴从祷告开始,撒母耳记下7-8章、使徒行传1章、诗篇72篇,"耶稣升天后，一百二十名门徒聚集在楼房上恒切祷告。他们在等候所应许的圣灵带着能力降临。这意义重大，因为他们没有因恐惧而四散，反而同心合意地祷告，展现出对上帝成就应许的信心与依靠。

这与我们往往倚靠自己能力和策略的倾向是何等不同。门徒们明白，上帝的工作必须倚靠上帝的能力来成就。他们甘愿等候，直到被圣灵充满，才出去服事。

每一次复兴都始于祷告。我们必须学会慢下来，寻求祂，放下自己的努力，等候祂的圣灵。当我们在代祷中持续竭力追求时，主必按祂的时间，赐下能力与生命的转化。你愿意等候耶和华，恒切祷告，直到祂复兴你的灵魂吗？",天父，我渴慕生命的复兴。当我首先寻求祢时，愿祢的能力降临在我身上。求祢彻底改变我，从内到外更新我。我将持续祷告，直到看到生命中的突破。阿们。,/static/images/picture1.jpg,"[{""text"": ""撒母耳记下 7章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/7.htm""}, {""text"": ""撒母耳记下 8章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/8.htm""}, {""text"": ""使徒行传 1章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/1.htm""}, {""text"": ""诗篇 72篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/72.htm""}]"
2026-05-25,全心爱主,5月25日：像初代教会一样的专一,撒母耳记下9-10章、使徒行传2:1-41、箴言16:17-20,"初代教会的显著特征是对上帝的虔诚。他们专心投入使徒的教导、团契、圣餐与祷告。他们渴慕上帝的话语，珍惜彼此相聚的时光，并将生命的重心放在基督身上。

这种虔诚通过共同生活和积极的服事得以彰显。他们定期聚会，共享财物，确保没有人缺乏所需。他们的合一，是彼此相爱、服事并承担对方重担的承诺。

他们的事工与善行因此产生了持久的影响。他们蒙众人喜爱，“主将每天加添得救的人数”。今天的教会，也让我们以初代信徒同样的虔诚与忠心来爱上帝吧！",主耶稣，求祢教导我，像初代教会一样持守虔诚。塑造我的心，使我珍爱祢的子民，忠心服事祢的教会。我选择以谦卑、合一与喜乐，延续初代信徒的属灵遗产。阿们。,/static/images/picture1.jpg,"[{""text"": ""撒母耳记下 9章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/9.htm""}, {""text"": ""撒母耳记下 10章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/10.htm""}, {""text"": ""使徒行传 2:1-41"", ""url"": ""https://www.wordproject.org/bibles/gb/44/2.htm""}, {""text"": ""箴言 16:17-20"", ""url"": ""https://www.wordproject.org/bibles/gb/20/16.htm""}]"
2026-05-26,全心爱主,5月26日：悔改带来新生命,撒母耳记下11-12章、使徒行传2:42-3:26、箴言16:21-24,"悔改远不止是为自己的罪感到难过和懊悔。悔改乃是心意更新而变化，渴望离弃罪恶，跟随上帝。真实的悔改会为我们的思想、渴望、习惯和行为带来持久的改变。

作为基督徒，我们问题的根本不是罪——因为基督已在十字架上除去了我们的罪，我们不再被定罪。我们的问题根源是悔改，我们悔改得太慢。悔改并非一次性的行为，而是一生持续不断的回应。我们必须快快地认罪，祈求上帝的赦免。上帝既不会保留祂的宽恕，也不会对我们怀怨。

当我们回转归向祂时，祂不仅抹去我们的过去，也为我们注入了新的生命。让我们天天保持这样的姿态——在上帝面前持有受教的心，使我们的生命与祂的旨意对齐。",天父，我愿意将我的心回转归向祢。求祢赦免我、洁净我、释放我脱离旧有的生活方式。求祢给我一颗纯洁的心，从里到外更新我。阿们。,/static/images/picture1.jpg,"[{""text"": ""撒母耳记下 11章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/11.htm""}, {""text"": ""撒母耳记下 12章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/12.htm""}, {""text"": ""使徒行传 2:42-3:26"", ""url"": ""https://www.wordproject.org/bibles/gb/44/2.htm""}, {""text"": ""箴言 16:21-24"", ""url"": ""https://www.wordproject.org/bibles/gb/20/16.htm""}]"
2026-05-27,全心爱主,5月27日：敬虔的领袖也会经历痛苦,撒母耳记下13-15章、使徒行传4章、箴言16:25-28,"如果你认为成功或虔诚的领袖，人生必定一帆风顺，你就误解了。事实上，领导者往往会经历许多不为人知的辛酸。其中一件最艰难的是，在领导的过程中伤我们最深的，常常是那些我们最爱、最在乎的人。即便是成功且虔诚的领袖，也难免经历背叛与心碎的痛苦。大卫不仅失去了一个王国，也失去了一个儿子和百姓的忠诚。

当跟我们最亲近的人背叛我们时，自然会感到困惑、受伤，甚至愤怒。当痛苦直面袭来，我们当如何应对？

我们将痛苦交托给耶稣。我们可以向祂哭泣，倾诉所有的心碎。我们可以求祂医治，祂理解我们的痛苦，会在我们的破碎中与我们相遇。上帝必修补破碎的，恢复所失去的。愿我们紧紧抓住上帝，因祂正带领我们进入祂的救赎之光。",主耶稣，我感谢祢永不离开我，也不丢弃我。求祢在我悲伤和痛苦时安慰和坚固我的心，保守我免受苦毒的侵蚀。我愿永远信靠祢。阿们。,/static/images/picture1.jpg,"[{""text"": ""撒母耳记下 13章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/13.htm""}, {""text"": ""撒母耳记下 14章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/14.htm""}, {""text"": ""撒母耳记下 15章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/15.htm""}, {""text"": ""使徒行传 4章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/4.htm""}, {""text"": ""箴言 16:25-28"", ""url"": ""https://www.wordproject.org/bibles/gb/20/16.htm""}]"
2026-05-28,连结社群,5月28日：上帝严肃看待正直,撒母耳记下16-17章、使徒行传5:1-32、箴言16:29-33,"亚拿尼亚和撒非喇的罪，不是因为他们保留了部分钱财——他们有自由这么做。他们的罪是欺骗。他们试图用虚假的虔诚给人留下好印象，结果不仅欺骗了人，也欺骗了上帝。我们对人隐瞒的罪，上帝完全看在眼里。祂是无所不知，无所不见的神。对上帝来说，正直是不可妥协的。

正直需要我们以纯正与完全来生活，不论环境如何，都以祂的标准要求自己。上帝对圣洁看得极为重视，祂必会除去任何败坏祂新妇纯洁的虚伪。

上帝期望祂的儿女和教会，在个人行为和教会事工上都坚守祂的正直标准。敬畏主的义人必会领受神的大能。愿我们的一生都能活出真正讨神喜悦的样式。",天父，求祢鉴察我的心，洁净我一切隐藏的动机与虚伪。教导我渴慕祢的赞美，胜过人的称赞。帮助我在生命的各个领域都行在正直中。阿们。,/static/images/picture2.jpg,"[{""text"": ""撒母耳记下 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/16.htm""}, {""text"": ""撒母耳记下 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/17.htm""}, {""text"": ""使徒行传 5:1-32"", ""url"": ""https://www.wordproject.org/bibles/gb/44/5.htm""}, {""text"": ""箴言 16:29-33"", ""url"": ""https://www.wordproject.org/bibles/gb/20/16.htm""}]"
2026-05-29,连结社群,5月29日：不带期望的爱,撒母耳记下18-19章、使徒行传5:33-6:15、箴言17:1-4,"大卫在流亡耶路撒冷期间，巴西莱曾为他和随从提供食物、床铺和日常用品。大卫想要报答他，便邀请他住在王宫中安享晚年，但巴西莱却谦卑地婉拒了。

巴西莱的故事有力地教导我们，爱应当慷慨地给予，不带任何期望回报的心。有些人将每段关系都视为交易，只有在能够得到回报时才给予，或者给予只是为了获得好处。当我们借着服事、祝福或帮助而给予时，我们必须是出于爱，只因这样做能讨上帝的喜悦、荣耀上帝。

我们每一天都有机会去行出爱。耶稣完美地诠释了这样的爱。我们的阿爸父会看见我们所行的每一件善事。清心施与的人有福了。愿我们选择日日忠心、无私地去爱，这样便能讨主喜悦。",天父，求祢赐我一颗慷慨去爱和甘心乐意地服事、不求回报的心。愿我的一生在一切所行的事上都讨祢喜悦。阿们。,/static/images/picture2.jpg,"[{""text"": ""撒母耳记下 18章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/18.htm""}, {""text"": ""撒母耳记下 19章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/19.htm""}, {""text"": ""使徒行传 5:33-6:15"", ""url"": ""https://www.wordproject.org/bibles/gb/44/5.htm""}, {""text"": ""箴言 17:1-4"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-05-30,连结社群,5月30日：跨越世代的生命,撒母耳记下20-21章、使徒行传7:1-29、箴言17:5-8,"“子孙为老人的冠冕，父亲是儿女的荣耀”这节经文，揭示了上帝对世代交替的美好设计。孙辈代表着生命的硕果与延续，而儿女则在父亲那里得着保护与属灵的遮盖。

生命并非世代之间的竞赛。每一代都弥足珍贵，都扮演着重要的角色，使所有世代都能在上帝的国度里共同兴盛。当每个世代都承接上帝所赐的位分时，教会和家庭就会变得刚强且合一。年轻人以异象和热忱建造，年长者则传递信心与智慧。

无论我们代表哪个世代，愿我们总能口吐恩言，尊荣我们的前辈和后辈，使主的名被尊崇。",天父，我为我的家庭和教会感谢祢。求祢教导我如何敬重并尊荣我的前辈和后辈。请保守我远离攀比，帮助我以谦卑和喜乐的心接受主所赋予我的角色。阿们。,/static/images/picture2.jpg,"[{""text"": ""撒母耳记下 20章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/20.htm""}, {""text"": ""撒母耳记下 21章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/21.htm""}, {""text"": ""使徒行传 7:1-29"", ""url"": ""https://www.wordproject.org/bibles/gb/44/7.htm""}, {""text"": ""箴言 17:5-8"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-05-31,连结社群,5月31日：信心绝不被压制,撒母耳记下22章、使徒行传7:30-60、箴言17:9-12,"司提反殉道并非因为作恶，而是因为他大胆宣告耶稣是主，指出人们的骄傲与不信，揭露他们刚硬的心。顺从肉体的人会被遵行圣灵的基督徒所冒犯。

救恩虽是免费的礼物，但做耶稣的门徒却要付上一切代价。你还愿意跟从耶稣吗？对于司提反而言，跟随基督不仅值得，甚至要赔上生命本身。

我们若跟从耶稣，就必须做好被批评、被误解、被憎恨，甚至被拒绝的准备。愿我们仍能满怀信心地说：“上帝是我的产业，是我的一切，我必不至缺乏”。

司提反的殉道，成为福音传播的转折点。分散的信徒，无论往哪里去，都传扬福音。愿我们拥有如此坚定的信心，以致没有任何事物能阻止我们为主作见证。",主耶稣，求祢赐我像司提反一样坚定不移的勇气，使我的生命，甚至我的苦难，都能指引他人认识祢。不要让任何事拦阻我为主耶稣作见证。愿我无论身处何地，都能彰显祢的福音。阿们。,/static/images/picture2.jpg,"[{""text"": ""撒母耳记下 22章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/22.htm""}, {""text"": ""使徒行传 7:30-60"", ""url"": ""https://www.wordproject.org/bibles/gb/44/7.htm""}, {""text"": ""箴言 17:9-12"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-06-01,连结社群,6月1日：虚假的悔改,撒母耳记下23–24章、使徒行传8:1–25、诗篇73:1-14,"我们或许会以为西门是一个已经悔改归信的人。毕竟，他信了，也受了洗。他听过了圣经的道，看过了神迹，也宣告了自己新得的信仰。然而，西门其实根本没有真正被改变。他更着迷的是通过“相信”所能获得的属灵权柄，而不是出于悔改或真实的信心。他相信耶稣的能力，却没有真正相信耶稣。所以，他才试图用金钱购买拥有圣灵的能力。

令人警醒的是，许多基督徒在某些方面与西门相似。他们积极参与教会生活，与信徒来往交往；然而，他们是被基督信仰能带来的好处吸引——祝福、祷告蒙应允、团契、医治或属灵经历。他们却没有真心悔改或降服转向基督。

让我们在上帝面前诚实地省察自己的内心，看看我们的信心究竟是真实的还是虚假的，是否扎实，还是肤浅的。",主耶稣，求祢鉴察我的心，除去一切虚假。帮助我以真实的悔改和降服转向祢。求祢帮助我全然地跟随祢。阿们。,/static/images/picture2.jpg,"[{""text"": ""撒母耳记下 23章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/23.htm""}, {""text"": ""撒母耳记下 24章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/24.htm""}, {""text"": ""使徒行传 8:1-25"", ""url"": ""https://www.wordproject.org/bibles/gb/44/8.htm""}, {""text"": ""诗篇 73:1-14"", ""url"": ""https://www.wordproject.org/bibles/gb/19/73.htm""}]"
2026-06-02,连结社群,6月2日：信心的内在挣扎,列王纪上1章、使徒行传8:26–40、诗篇73:15–28,"诗篇73篇讲述的是当人生显得不公平时，内心所经历的信心危机。正如亚萨一样，我们也可能曾为此挣扎——看见不敬虔的人兴旺发达，而我们尽力忠心度日，却仍然经历艰难与困苦。

亚萨的转折点发生在他进入上帝的同在之时，他对人生的看法也随之改变。他意识到，地上的兴盛是短暂而脆弱的，而与上帝同在的生命却具有永恒的分量。那些曾看似成功的事物，在没有上帝的情况下显得毫无意义。他获得了关于上帝良善以及恶人最终结局的深刻启示。

原本是一声哀叹，最终却转化为对主同在的有力宣告与更新的信心。愿我们也像亚萨一样，灵里得以更新，明白基督自己才是我们真正的赏赐。",天父，当我的心因感到不公平而挣扎时，求祢吸引我进入祢的同在。改变我的眼光，止息我的埋怨，帮助我以祢永恒的真理来看待人生。教导我单单在祢里面找到我的信心与赏赐。阿们。,/static/images/picture2.jpg,"[{""text"": ""列王纪上 1章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/1.htm""}, {""text"": ""使徒行传 8:26-40"", ""url"": ""https://www.wordproject.org/bibles/gb/44/8.htm""}, {""text"": ""诗篇 73:15-28"", ""url"": ""https://www.wordproject.org/bibles/gb/19/73.htm""}]"
2026-06-03,连结社群,6月3日：恩典能触及最刚硬的心,列王纪上2章、使徒行传9:1–19、诗篇74篇,"扫罗是主最不可能拯救和使用的器皿之一。他不仅没有寻求上帝，甚至在耶稣遇见他的时候，还忙于逼迫教会、抵挡上帝。

如果你正在为某位你深爱关心的人的救恩祷告，让扫罗的故事成为鼓励你持守祷告、不放弃盼望的有力见证。即使没有明显的迹象，上帝仍在运行。那些看似封闭、不信的心，上帝仍然完全看见。祂确切知道何时、如何介入。没有人是上帝无法触及的。

就像耶稣在那条抵挡之路上遇见扫罗一样，相信同样的恩典今天也会临到为之祷告的人身上。上帝的恩典仍在运行！",天父，感谢祢的恩典能够触及最刚硬的心。求祢来触摸我今天所代祷的人。我将盼望全然交托在祢这永不止息的恩典里。阿们。,/static/images/picture2.jpg,"[{""text"": ""列王纪上 2章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/2.htm""}, {""text"": ""使徒行传 9:1-19"", ""url"": ""https://www.wordproject.org/bibles/gb/44/9.htm""}, {""text"": ""诗篇 74篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/74.htm""}]"
2026-06-04,进入命定,6月4日：智慧胜过能力,列王纪上3–4章、使徒行传9:20–43、诗篇75篇,"所罗门求智慧的时候，蒙上帝喜悦。具备做事的能力是不够的。智慧是辨别何时、如何、为何以及是否该去做的洞察力。即使是极有才能和聪明的人，也可能做出错误的决定。

圣经中的智慧超越了智力、教育或人生经验。它是上帝赐予的能力，使我们能够从上帝的视角看待人生，并依此而行。真正的智慧来自圣灵。寻求智慧不仅仅是为了做出更好的决定，更是向上帝祈求智慧，让祂引导我们的思想。智慧使我们与上帝的旨意和心意保持一致，帮助我们像祂一样看待周围的事物。

你是否需要更多智慧？今天开始培养你对神的敬畏，并渴望从祂那里得到智慧。",天父，祢是所有智慧和理解的源头。我在每一个决定、每一个季节都需要祢的引导。求祢赐我从祢而来的智慧，使我常行合祢心意的事，以荣耀祢。阿们。,/static/images/picture3.jpg,"[{""text"": ""列王纪上 3章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/3.htm""}, {""text"": ""列王纪上 4章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/4.htm""}, {""text"": ""使徒行传 9:20-43"", ""url"": ""https://www.wordproject.org/bibles/gb/44/9.htm""}, {""text"": ""诗篇 75篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/75.htm""}]"
2026-06-05,进入命定,6月5日：上帝不偏待人,列王纪上5–6章、使徒行传10章、诗篇76篇,"神对每个人都一视同仁，从不以个人条件给人分等级。对上帝来说，重要的不是一个人的出身，而是他们内心的光景与态度。只要人敬畏祂、追求祂的真理、行在祂的正道上，上帝都接纳他们。

因为上帝的爱是平等的，神的恩典是为每一个人预备的。没有人因特权而得到更多恩典，也没有人因过去或身份而得到较少。上帝的恩典白白地赐给我们每一个人，让我们都能经历基督那改变生命的爱。

当我们明白神不偏待人时，我们就不再彼此比较，也不再彼此竞争。我们无需比较或竞争彼此的呼召，也不必因别人的成功而受到威胁。我们每个人都有上帝赐予的独特位置和使命。",天父，感谢祢不因特权而获得，也不因我的过错而被剥夺，白白赐予的恩典。求祢使我远离攀比和竞争，好让我能满怀信心地活出祢赋予我的使命。阿们。,/static/images/picture3.jpg,"[{""text"": ""列王纪上 5章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/5.htm""}, {""text"": ""列王纪上 6章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/6.htm""}, {""text"": ""使徒行传 10章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/10.htm""}, {""text"": ""诗篇 76篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/76.htm""}]"
2026-06-06,进入命定,6月6日：没有界限的福音,列王纪上7章、使徒行传11:1–18、诗篇77篇,"彼得从上帝那里领受了一个异象，这个异象深深改变了他。主说：“上帝所洁净的，你不可当作俗物”。这表明福音不仅是为犹太人，也是为了传给外邦人。

当圣灵在我们心里动工时，我们可能会意识到自己对某些族群存有潜在偏见。但福音是给每个人的。它呼召我们悔改，不再因人的种族或背景而有偏见或偏见的态度。

那么，我们如何把神的恩典带给别人？首先，我们要提醒自己，每一个人都是按照上帝的形象被创造的。每个人都同样被罪所破碎，也同样需要祂的救赎恩典。愿主扩大我们的心，让我们不偏不倚地去爱。也愿藉着我们，祂的救恩信息能够传到每一个族群、每一种语言和每一个国家。",主耶稣，帮助我走出自己的舒适区。赐我能力将福音传给每一个人，不论他们的背景如何。让我成为祢恩典与爱的器皿。我愿顺服并信靠祢。阿们。,/static/images/picture3.jpg,"[{""text"": ""列王纪上 7章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/7.htm""}, {""text"": ""使徒行传 11:1-18"", ""url"": ""https://www.wordproject.org/bibles/gb/44/11.htm""}, {""text"": ""诗篇 77篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/77.htm""}]"
