page_date,category,title,readings_text,body,prayer,image_path,reading_links_json
2026-06-01,连结社群,6月1日：虚假的悔改,撒母耳记下 23-24章、使徒行传 8:1-25、,"诗篇 73:1-14
我们或许会以为西门是一个已经悔改归信的人。毕竟，他
信了，也受了洗。他听过了圣经的道，看过了神迹，也宣
告了自己新得的信仰。然而，西门其实根本没有真正被改
变。他更着迷的是通过“相信”所能获得的属灵权柄，而不
是出于悔改或真实的信心。他相信耶稣的能力，却没有真
正相信耶稣。所以，他才试图用金钱购买拥有圣灵的能力。
令人警醒的是，许多基督徒在某些方面与西门相似。他们
积极参与教会生活，与信徒来往交往；然而，他们是被基
督信仰能带来的好处吸引--祝福、祷告蒙应允、团契、
医治或属灵经历。他们却没有真心悔改或降服转向基督。
让我们在上帝面前诚实地省察自己的内心，看看我们的信
心究竟是真实的还是虚假的，是否扎实，还是肤浅的。","主耶稣，求祢鉴察我的心，除去一切虚假。帮助我以真实
的悔改和降服转向祢。求祢帮助我全然地跟随祢。阿们。
一年读经灵修:第二册 62",/static/images/top_banner.jpg,"[{""text"": ""撒母耳记下 23章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/23.htm""}, {""text"": ""撒母耳记下 24章"", ""url"": ""https://www.wordproject.org/bibles/gb/10/24.htm""}, {""text"": ""使徒行传 8章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/8.htm""}]"
2026-06-02,连结社群,6月2日：信心的内在挣扎,列王纪上 1章、使徒行传 8:26-40、诗篇 73:15-28,"诗篇 73 篇讲述的是当人生显得不公平时，内心所经历的
信心危机。正如亚萨一样，我们也可能曾为此挣扎--看
见不敬虔的人兴旺发达，而我们尽力忠心度日，却仍然经
历艰难与困苦。
亚萨的转折点发生在他进入上帝的同在之时，他对人生的
看法也随之改变。他意识到，地上的兴盛是短暂而脆弱的，
而与上帝同在的生命却具有永恒的分量。那些曾看似成功
的事物，在没有上帝的情况下显得毫无意义。他获得了关
于上帝良善以及恶人最终结局的深刻启示。
原本是一声哀叹，最终却转化为对主同在的有力宣告与更
新的信心。愿我们也像亚萨一样，灵里得以更新，明白基
督自己才是我们真正的赏赐。","天父，当我的心因感到不公平而挣扎时，求祢吸引我进入
祢的同在。改变我的眼光，止息我的埋怨，帮助我以祢永
恒的真理来看待人生。教导我单单在祢里面找到我的信心
与赏赐。阿们。",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 1章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/1.htm""}, {""text"": ""使徒行传 8章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/8.htm""}, {""text"": ""诗篇 73篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/73.htm""}]"
2026-06-03,连结社群,6月3日：恩典能触及最刚硬的心,列王纪上 2章、使徒行传 9:1-19、诗篇 74篇,"扫罗是主最不可能拯救和使用的器皿之一。他不仅没有寻
求上帝，甚至在耶稣遇见他的时候，还忙于逼迫教会、抵
挡上帝。
如果你正在为某位你深爱关心的人的救恩祷告，让扫罗的
故事成为鼓励你持守祷告、不放弃盼望的有力见证。即使
没有明显的迹象，上帝仍在运行。那些看似封闭、不信的
心，上帝仍然完全看见。祂确切知道何时、如何介入。没
有人是上帝无法触及的。
就像耶稣在那条抵挡之路上遇见扫罗一样，相信同样的恩
典今天也会临到为之祷告的人身上。上帝的恩典仍在运行！","天父，感谢祢的恩典能够触及最刚硬的心。求祢来触摸我
今天所代祷的人。我将盼望全然交托在祢这永不止息的恩
典里。阿们。
一年读经灵修:第二册 64",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 2章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/2.htm""}, {""text"": ""使徒行传 9章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/9.htm""}, {""text"": ""诗篇 74篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/74.htm""}]"
2026-06-04,进入命定,6月4日：智慧胜过能力,列王纪上 3-4章、使徒行传 9:20-43、诗篇 75篇,"所罗门求智慧的时候，蒙上帝喜悦。具备做事的能力是不
够的。智慧是辨别何时、如何、为何以及是否该去做的洞
察力。即使是极有才能和聪明的人，也可能做出错误的决
定。
圣经中的智慧超越了智力、教育或人生经验。它是上帝赐
予的能力，使我们能够从上帝的视角看待人生，并依此而
行。真正的智慧来自圣灵。寻求智慧不仅仅是为了做出更
好的决定，更是向上帝祈求智慧，让祂引导我们的思想。
智慧使我们与上帝的旨意和心意保持一致，帮助我们像祂
一样看待周围的事物。
你是否需要更多智慧？今天开始培养你对神的敬畏，并渴
望从祂那里得到智慧。","天父，祢是所有智慧和理解的源头。我在每一个决定、每
一个季节都需要祢的引导。求祢赐我从祢而来的智慧，使
我常行合祢心意的事，以荣耀祢。阿们。",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 3章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/3.htm""}, {""text"": ""列王纪上 4章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/4.htm""}, {""text"": ""使徒行传 9章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/9.htm""}, {""text"": ""诗篇 75篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/75.htm""}]"
2026-06-05,进入命定,6月5日：上帝不偏待人,列王纪上 5-6章、使徒行传 10章、诗篇 76篇,"神对每个人都一视同仁，从不以个人条件给人分等级。对
上帝来说，重要的不是一个人的出身，而是他们内心的光
景与态度。只要人敬畏祂、追求祂的真理、行在祂的正道
上，上帝都接纳他们。
因为上帝的爱是平等的，神的恩典是为每一个人预备的。
没有人因特权而得到更多恩典，也没有人因过去或身份而
得到较少。上帝的恩典白白地赐给我们每一个人，让我们
都能经历基督那改变生命的爱。
当我们明白神不偏待人时，我们就不再彼此比较，也不再
彼此竞争。我们无需比较或竞争彼此的呼召，也不必因别
人的成功而受到威胁。我们每个人都有上帝赐予的独特位
置和使命。","天父，感谢祢不因特权而获得，也不因我的过错而被剥夺，
白白赐予的恩典。求祢使我远离攀比和竞争，好让我能满
怀信心地活出祢赋予我的使命。阿们。
一年读经灵修:第二册 66",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 5章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/5.htm""}, {""text"": ""列王纪上 6章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/6.htm""}, {""text"": ""使徒行传 10章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/10.htm""}, {""text"": ""诗篇 76篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/76.htm""}]"
2026-06-06,进入命定,6月6日：没有界限的福音,列王纪上 7章、使徒行传 11:1-18、诗篇 77篇,"彼得从上帝那里领受了一个异象，这个异象深深改变了他。
主说:“上帝所洁净的，你不可当作俗物”。这表明福音不
仅是为犹太人，也是为了传给外邦人。
当圣灵在我们心里动工时，我们可能会意识到自己对某些
族群存有潜在偏见。但福音是给每个人的。它呼召我们悔
改，不再因人的种族或背景而有偏见或偏见的态度。
那么，我们如何把神的恩典带给别人？首先，我们要提醒
自己，每一个人都是按照上帝的形象被创造的。每个人都
同样被罪所破碎，也同样需要祂的救赎恩典。愿主扩大我
们的心，让我们不偏不倚地去爱。也愿藉着我们，祂的救
恩信息能够传到每一个族群、每一种语言和每一个国家。","主耶稣，帮助我走出自己的舒适区。赐我能力将福音传给
每一个人，不论他们的背景如何。让我成为祢恩典与爱的
器皿。我愿顺服并信靠祢。阿们。",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 7章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/7.htm""}, {""text"": ""使徒行传 11章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/11.htm""}, {""text"": ""诗篇 77篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/77.htm""}]"
2026-06-07,进入命定,6月7日：充满上帝的荣耀,列王纪上 8章、使徒行传 11:19-30、诗篇 78:1-22,"当约柜被带入圣殿时，上帝的荣耀充满了殿，以至于祭司
无法继续事奉。祂的同在如云彩般显现，清楚地表明--
上帝亲自降临了。
你是否渴望经历更多神的荣耀，更多与祂相遇？我们需要
的不是更多的宗教活动，而是更多祂的同在。当祂的荣耀
充满我们的生命时，我们会从内到外彻底改变。
今天为上帝腾出更多空间。空出你的行程表，安静你的心。
将自己献在祂面前，让圣灵再次充满你。让祂的话语充满
你的心思意念，直到真理在你里面满溢。愿祂的荣耀临到
你身上，愿祂的同在成为你生命中最宝贵的财富。","天父，向我显明祢的荣耀。我为祢腾出空间。求祢来充满
我，让祢的同在降临在我身上。赐我与祢全新的相遇。阿
们。
一年读经灵修:第二册 68",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 8章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/8.htm""}, {""text"": ""使徒行传 11章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/11.htm""}, {""text"": ""诗篇 78篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/78.htm""}]"
2026-06-08,进入命定,6月8日：祷告开启人无法开启的门,列王纪上 9-10章、使徒行传 12章、箴言 17:13-16,"彼得奇迹般地越狱，展现了上帝神迹干预与人类权威之间
的鲜明对比。从人的角度看，当希律王将彼得囚禁时，所
有的门都关闭了。正当希律掌握权力时，教会通过祷告回
应。正是因为祷告，也正是通过祷告，上帝大大地运行。
这一突破并非通过世俗手段实现。
当上帝的能力进入我们看似不可能的处境时，祷告的力量
能改变我们的现状。祷告不仅能开启人无法关闭的门，也
能关闭那些上帝本不愿我们开启的门。
无论你身处何种情况，都要为此祷告，围绕此事祷告，直
到突破降临。上帝从不耽延。当你耐心等待上帝按祂完美
的时机行动时，在等待的过程中也要赞美祂。","天父，我把所有在人不能的事都带到祢面前，因为我深知，
在神，凡事都能！即使我还看不到祢的作为，我仍求祢指
教我来信靠祢。求祢帮助我在等候祢应允祷告的时候，仍
然恒切祷告，不灰心。阿们。",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 9章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/9.htm""}, {""text"": ""列王纪上 10章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/10.htm""}, {""text"": ""使徒行传 12章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/12.htm""}, {""text"": ""箴言 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-06-09,进入命定,6月9日：关键时刻站出来,列王纪上 11章、使徒行传 13:1-12、箴言 17:17-20,"在你人生痛苦的时期，谁曾在你身边？他们的陪伴如何祝
福了你？当生活顺利时，维持表面的关系很容易，但在风
雨中仍然与我们同行的忠实朋友却很少。
我们常常祈求上帝参与我们的计划，但你是否意识到，能
够参与上帝正在做的事，并被祂使用去帮助有需要的人，
是一份极大的特权？想想那些你祈求上帝使用你的时刻，
祂差你去接触正在受苦的人。提供实际的帮助与鼓励，表
达关心，为他们祷告，并倾听他们的心声。
当我们跌倒或经历挣扎时，基督并不会离开我们，反而会
亲近我们。愿我们也成为上帝使用的人，成为在他人困境
中带来力量的弟兄姐妹。","天父，感谢祢总是亲近我，尤其在我需要的时候。感谢祢
在我困境中所安排在我生命中的人。求祢赐我一颗怜悯的
心，也能为他人付出同样的关爱。阿们。
一年读经灵修:第二册 70",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 11章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/11.htm""}, {""text"": ""使徒行传 13章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/13.htm""}, {""text"": ""箴言 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-06-10,进入命定,6月10日：喜乐是良药,列王纪上 12-13章、使徒行传 13:13-52、箴言 17:21-24,"箴言教导我们:“喜乐的心乃是良药，忧伤的灵使骨枯干”。
喜乐是不可或缺的，它也是圣灵所结的果子之一。想象一
下，假设你拥有其他所有的果子，却缺少喜乐。不久，你
所做的许多事情将会慢慢变得枯燥和劳累。喜乐赐给我们
力量和喜悦。
当生命中缺少喜乐时，往往反映出内心更深层的问题。这
可能源于与神的关系变得疏远、心中有未解决的罪或苦毒，
或者被孤独背负的重担和挣扎压得喘不过气来。
要记住，喜乐的源头是上帝，祂渴望你活出丰盛的喜乐。
祂应许，当我们将心重新交托给祂时，哀哭必转为喜乐。
当你再次向圣灵降服时，求祂用新的喜乐充满你。我们的
主必医治并恢复你的心灵。","天父，祢是真正喜乐的源头。求祢恢复我的心，将我沉重
的心转化为喜乐，并以圣灵的喜乐重新充满我。愿祢的喜
乐成为我今天的力量。阿们。",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 12章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/12.htm""}, {""text"": ""列王纪上 13章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/13.htm""}, {""text"": ""使徒行传 13章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/13.htm""}, {""text"": ""箴言 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-06-11,成为祝福,6月11日：成为不轻易受冒犯的人,列王纪上 14-15章、使徒行传 14章、箴言 17:25-28,"保罗在路司得被人用石头打，被他原本来服事的人拖到城
外丢下，几乎丧命。上帝奇妙地医治了他。保罗没有因此
受冒犯或心生苦毒退缩，反而回到城里继续事奉。
当我们把我们的自我价值建立在别人对我们的认可或对待
上时，冒犯就容易在心中生根。然而，当我们将自己是谁、
我们的价值和意义建立在耶稣基督及祂对我们的看法上时，
别人的拒绝、否定或不接纳，就不会再深深地伤害或左右
我们。
当有人冒犯我们时，我们该怎么做？将它交托给神，选择
饶恕。心里这种“怀着怨气或记恨”的态度其实会像沉重的
负担压在我们心里，慢慢拖累我们的生命。放下吧，别在
脑海中重播那一幕。提醒自己，守住内心的平安比为自己
辩护更重要。今天就释放一切冒犯，领受心灵的医治。","主耶稣，求祢保护我的心，不受冒犯。帮助我将一切伤害
交托给祢，并将我的身份完全扎根在基督里。赐我恩典，
快速饶恕，得着自由去爱祢、服事祢。阿们。
一年读经灵修:第二册 72",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 14章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/14.htm""}, {""text"": ""列王纪上 15章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/15.htm""}, {""text"": ""使徒行传 14章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/14.htm""}, {""text"": ""箴言 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/17.htm""}]"
2026-06-12,成为祝福,6月12日：凡事用善意去宽容别人,列王纪上 16-17章、使徒行传 15:1-35、箴言 18:1-4,"约翰·马可曾在首次宣教旅程中离开了使命，因此保罗不
愿再次让他参与事工，但巴拿巴却不肯放弃马可。他看到
了马可过去失败之外的潜力，并相信上帝在他生命中仍在
持续工作。
我们如何用善意去宽容别人？人非圣贤，谁能无过？我们
要记住自己也有软弱，也曾领受恩典，在我们失败时被扶
持。与其不断强调他人的缺点，不如有意去寻找上帝在他
们身上做工、改变他们生命的迹象。
我们要操练忍耐，鼓励他们在基督里成长。我们不要因为
他们的过去或过错而给他们贴标签，也不要限制他们在主
里的潜能。愿我们像巴拿巴一样--成为鼓励和造就人的
儿女，在别人只看到失败时，我们却能看到潜力。","主耶稣，求祢帮助我用恩典的眼光看待他人。赐我耐心，
不仅相信他人的美好，也为他们感谢祢。阿们。",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/16.htm""}, {""text"": ""列王纪上 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/17.htm""}, {""text"": ""使徒行传 15章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/15.htm""}, {""text"": ""箴言 18章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/18.htm""}]"
2026-06-13,成为祝福,6月13日：从天呼求火焰,列王纪上 18章、使徒行传 15:36-16:15、箴言 18:5-8,"虽然许多人目睹了从天而降的火焰，但那一刻真正的力量
在于以利亚的祷告。他的呼求是--求上帝显明自己，使
百姓的心回转归向祂。
今天，我们可能不需要天上降下的火，但在许多情境中，
神的火仍然是必要的。我们可以祈求个人复兴的火焰，重
新点燃我们对主的热忱，更新我们对主的委身与奉献，并
唤醒我们对上帝全然的爱。
我们也可以祈求上帝的炼净之火，洁净我们的家庭、学校
和教会。当主的火降临时，虚假必被焚毁，真正的敬拜将
得以复兴。许多人会以更新的信心转向祂。你愿意成为呼
求火焰降临的器皿吗？","天父，求祢的火焰再次降临在我的心中。我渴望如今并永
远为祢火热燃烧。焚尽一切不属于祢的私欲，不要让任何
事阻碍我对祢的信心。上帝啊，求祢复兴我。阿们。
一年读经灵修:第二册 74",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 18章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/18.htm""}, {""text"": ""使徒行传 15章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/15.htm""}, {""text"": ""箴言 18章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/18.htm""}]"
2026-06-14,成为祝福,6月14日：基督的权柄更大,列王纪上 19-20章、使徒行传 16:16-40、箴言 18:9-12,"午夜时分，保罗和西拉向上帝祷告并唱赞美诗。主降下地
震，使他们得以脱离监牢。尽管他们有机会逃跑，但他们
选择留了下来。坚持留下的决定，成为强而有力的见证，
使狱卒和他的全家都得到了救恩。
这是一个让我们看到神权柄和大能的美好提醒。即使在最
黑暗的时刻，基督仍然掌权。那些看似失败的地方，将成
为得救与复兴的场所。
无论我们走到哪里，都需要铭记我们活在上帝的权柄之下。
如果我们将一切道路都交托给祂，祂就赐予我们能力，指
引我们的路。祷告有大能，耶稣的名有大能。愿我们学会
每天行在上帝所赐予我们生命中的权柄里。","主耶稣，祢是至高的权柄。我将我的意愿和道路都交在祢
手中。感谢祢赐予我祷告的能力。求祢教导我行在祢的大
能里。我信靠祢的名。阿们。",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 19章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/19.htm""}, {""text"": ""列王纪上 20章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/20.htm""}, {""text"": ""使徒行传 16章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/16.htm""}, {""text"": ""箴言 18章"", ""url"": ""https://www.wordproject.org/bibles/gb/20/18.htm""}]"
2026-06-15,成为祝福,6月15日：花点时间述说祂的故事,列王纪上 21-22章、使徒行传 17:1-15、诗篇 78:23-39,"在帖撒罗尼迦，保罗特意花了几个安息日来解释耶稣是谁。
他没有急于传讲信息，而是耐心回答人们的每一个问题。
真正的信心不是建立在炒作或强迫之上，而是建立在清楚
听见并正确理解的真理上。保罗回答问题、解答疑惑，并
将圣经的应许与耶稣的身份联系起来。
我们是否愿意放慢脚步，陪伴他人在信仰的旅程中前行？
实际上，我们可以先倾听再说话，花时间回答关于信仰的
问题，一起翻开圣经，并耐心地与人同行。当我们用爱清
楚地解释福音、教导耶稣的道理时，就能帮助他人建立坚
固且持久的信心。","主耶稣，感谢祢给我们保罗的榜样。求祢赐我耐心和智慧，
用爱陪伴他人在信仰中前行。帮助我引导他人归向祢，使
他们在心里建立坚固持久的信心。阿们。
一年读经灵修:第二册 76",/static/images/top_banner.jpg,"[{""text"": ""列王纪上 21章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/21.htm""}, {""text"": ""列王纪上 22章"", ""url"": ""https://www.wordproject.org/bibles/gb/11/22.htm""}, {""text"": ""使徒行传 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/17.htm""}, {""text"": ""诗篇 78篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/78.htm""}]"
2026-06-16,成为祝福,6月16日：承接先知的职分,列王纪下 1-2章、使徒行传 17:16-34、诗篇 78:40-55,"以利亚被接升天，他的先知外袍落在以利沙身上。这是上
帝工作的延续，确保祂的百姓仍有可以信靠的先知领袖。
当一位仆人的使命完成时，主就兴起另一位来继续这项工
作。
在当今，有些基督徒认为先知恩赐已经停止，但圣经告诉
我们并非如此。使徒保罗在哥林多前书 14 章劝勉信徒要
渴慕先知的恩赐。虽然并非每个人都被呼召担任先知职分，
但每个信徒都可以求上帝在先知性的职能和恩赐上使用他
们。
真正的先知怀有对圣洁与公义的负担，对圣灵的引导敏感。
正如以利沙一样，我们可以求上帝加倍的恩膏。让我们回
应先知事工的呼召，愿天父将祂的恩赐托付给我们，用来
建立祂的子民！","天父，赐我一颗倾听的心和乐意顺服的灵。求祢重新膏我，
按祢的旨意去祝福并建立祢的子民。阿们。",/static/images/top_banner.jpg,"[{""text"": ""列王纪下 1章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/1.htm""}, {""text"": ""列王纪下 2章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/2.htm""}, {""text"": ""使徒行传 17章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/17.htm""}, {""text"": ""诗篇 78篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/78.htm""}]"
2026-06-17,成为祝福,6月17日：信的人必得奇迹,列王纪下 3-4章、使徒行传 18章、诗篇 78:56-72,"当我们读到以利沙所行的神迹时，常会心生敬畏。我们也
容易以为这样的能力只赐给少数特别的人，但事实并非如
此。耶稣告诉我们，神迹会伴随所有信的人。
问题在于，我们是否能相信主可以借着我们行神迹。以利
沙所行的神迹都是必要的介入--油被倍增以拯救贫困的
寡妇；孩童从死里复活；饥荒中的食物得到洁净。
每一个神迹都满足了当下迫切的需要。若我们今天渴望经
历神迹，我们并不需要牧师或先知。我们只需要相信，那
位曾赐以利沙大能的主，也能赐能力给我们，使我们在真
正需要出现时行出神迹！","天父，帮助我相信祢能够透过我做工。坚固我的信心，使
我在需要时信靠祢的大能。使用我的生命，将盼望、医治
和帮助带给他人，因为祢是昨日、今日、永不改变的上帝。
阿们。
一年读经灵修:第二册 78",/static/images/top_banner.jpg,"[{""text"": ""列王纪下 3章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/3.htm""}, {""text"": ""列王纪下 4章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/4.htm""}, {""text"": ""使徒行传 18章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/18.htm""}, {""text"": ""诗篇 78篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/78.htm""}]"
2026-06-18,全心爱主,6月18日：妥协的隐性代价,列王纪下 5-6章、使徒行传 19章、诗篇 79篇,"妥协是否已经渗入你的生活？你是否曾在某些事情上破例，
违反了上帝明确的标准？这些零星的小让步，会悄悄地使
我们的心远离完全顺服，同时让我们以为它们无害。曾经
觉得错的事，现在感觉正常；曾经抵抗的事，现在可以容
忍。不知不觉中，我们的属灵生命便会枯萎。
领袖必须警惕妥协。如果一个领袖容忍妥协，那么属灵的
偏离也会在他所带领的地方发生。我们绝不能为了迎合他
人而妥协上帝的标准。要不惜一切代价远离妥协。
像基哈西一样，你是否也曾受诱惑，越过上帝明确设定的
界限？要迅速认罪、弃绝并悔改，以免带来严重的后果。
宁可被人拒绝，也要得神悦纳。","天父，求祢保护我的心，不被小小的妥协侵蚀。向我显示
生命中那些破坏诚信的领域，引领我回到公义的道路。阿
们。",/static/images/top_banner.jpg,"[{""text"": ""列王纪下 5章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/5.htm""}, {""text"": ""列王纪下 6章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/6.htm""}, {""text"": ""使徒行传 19章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/19.htm""}, {""text"": ""诗篇 79篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/79.htm""}]"
2026-06-19,全心爱主,6月19日：愿祂的面光照我们,列王纪下 7-8章、使徒行传 20章、诗篇 80篇,"诗人呼求:“上帝啊，求祢使我们回转，使祢的脸发光，
我们便要得救”。 这是以色列在面临军事威胁、被掳掠、
甚至内部瓦解的时期，向上帝发出的求助呼求。
这诗篇描绘的景象是--以色列如同葡萄树，曾被耶和华
从埃及带出来，栽种并使其茂盛。如今这葡萄树却被拆毁、
遭蹂躏。这幅令人深省的画面，或许正映照出我们家庭或
生命的境况。
那么，我们如何才能再次经历主复兴的大能呢？乃是藉着
悔改归向祂，并全然倚靠祂。当我们这样行的时候，主就
进入我们的处境中，祂的光要照亮我们生命中的破碎与失
落之处。让我们预备好自己的心，领受主的面光照我们，
相信祂的同在回归之处，必是复兴发生之所。","主耶稣，求祢复兴我的家庭，更新我的生命。我渴望祢的
荣光照在我身上。我在祢面前谦卑自己，完全依靠祢，主
啊！阿们。
一年读经灵修:第二册 80",/static/images/top_banner.jpg,"[{""text"": ""列王纪下 7章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/7.htm""}, {""text"": ""列王纪下 8章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/8.htm""}, {""text"": ""使徒行传 20章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/20.htm""}, {""text"": ""诗篇 80篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/80.htm""}]"
2026-06-20,全心爱主,6月20日：全然为主,列王纪下9-10章、使徒行传21章、诗篇81篇,"“我为主耶稣的名，不但被人捆绑，就是死在耶路撒冷也
是愿意的”。对于漫不经心的基督徒而言，这些话或许听
起来过于极端。然而，它们恰恰揭示了真正作门徒的核心
心志。
圣经从未要我们渴望逼迫或苦难，但它确实教导我们为可
能临到的这一切做好准备。当苦难来临时，不要问为什么，
而要问该如何回应。我们是要因恐惧而退缩，还是持守对
基督之名的忠心？
正如那首耳熟能详的诗歌所唱:“我已决定要跟随耶稣，
永不回头，永不回头”。让我们立定心志，选择全然为主，
毫无保留，因惟有祂配得我们全然的委身与坚定不移的顺
服。","主耶稣，我愿全心跟随祢。无论祢领我往何处，我必跟随。
我的意志不再属于自己，乃要顺服于祢。求祢赐我能力，
持守到底，每天赐我新的力量，坚忍不拔。阿们。",/static/images/top_banner.jpg,"[{""text"": ""列王纪下 9章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/9.htm""}, {""text"": ""列王纪下 10章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/10.htm""}, {""text"": ""使徒行传 21章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/21.htm""}, {""text"": ""诗篇 81篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/81.htm""}]"
2026-06-21,全心爱主,6月21日：作祂爱的见证,列王纪下11-13章、使徒行传22章、诗篇82篇,"尽管饱受鞭打，保罗仍选择向迫害他的人讲述上帝的爱如
何改变了他的生命。当我们真切经历过上帝的爱时，就无
法保持沉默。
如果我们说“上帝爱我们”，那么我们的生命就必须回应这
个真理。爱会自然流露--爱成为见证，引领他人认识耶
稣。现在正是时候，把那改变了我们人生的爱，告诉我们
所认识的每一个人。
今天，我们该如何成为主耶稣的见证人呢？我们可以分享
自己的见证，在人们的处境中关爱他们，并为那些正经历
挣扎的人祷告。我们可以邀请他人一同参加主日崇拜或连
结小组。愿我们日常的交谈成为分享主耶稣基督美善的新
契机！","天父，感谢祢改变我的生命。祢呼召我作祢的见证人，我
选择顺服。求祢赐我勇气，让我能迈出信心的步伐，藉着
我的生命与言语宣扬祢的美善。阿们。
一年读经灵修:第二册 82",/static/images/top_banner.jpg,"[{""text"": ""列王纪下 11章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/11.htm""}, {""text"": ""列王纪下 12章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/12.htm""}, {""text"": ""列王纪下 13章"", ""url"": ""https://www.wordproject.org/bibles/gb/12/13.htm""}, {""text"": ""使徒行传 22章"", ""url"": ""https://www.wordproject.org/bibles/gb/44/22.htm""}, {""text"": ""诗篇 82篇"", ""url"": ""https://www.wordproject.org/bibles/gb/19/82.htm""}]"
